,generation,index,coverage,altitude,num_sats,inclination,num_planes,num_sats_per_plane,phasing
451,9,2,1.0,513,276,23,12,23,3
452,9,3,0.9950993989828941,552,126,20,7,18,2
453,9,4,0.9950993989828941,552,126,20,7,18,2
454,9,5,0.9950993989828941,552,126,20,7,18,2
455,9,6,0.9999075358298659,837,72,20,4,18,1
456,9,7,0.9909385113268608,552,117,20,9,13,1
457,9,8,0.9909385113268608,552,117,20,9,13,1
458,9,9,0.9952843273231623,635,110,19,5,22,4
459,9,10,0.9928802588996763,623,105,20,5,21,1
460,9,11,0.9996301433194638,801,84,23,12,7,1
461,9,12,0.9985205732778548,552,154,22,7,22,4
462,9,13,1.0,772,90,20,5,18,4
463,9,14,1.0,635,126,22,7,18,2
464,9,15,0.9958391123439667,665,119,22,7,17,2
465,9,16,1.0,552,161,20,7,23,3
466,9,17,0.9913083680073971,550,154,23,7,22,2
467,9,18,1.0,932,72,21,4,18,2
468,9,19,0.9914008321775312,552,126,22,7,18,2
469,9,20,0.9922330097087378,852,72,23,4,18,1
470,9,21,1.0,552,168,20,7,24,1
471,9,22,1.0,932,84,19,4,21,2
472,9,23,0.9980582524271845,552,154,20,7,22,2
473,9,24,0.9934350439204808,852,84,16,4,21,1
474,9,25,1.0,772,105,20,7,15,2
475,9,26,0.9965788257050393,650,133,25,7,19,4
476,9,27,1.0,665,126,22,7,18,2
477,9,28,0.9959315765141008,811,90,23,5,18,4
478,9,29,1.0,772,105,20,7,15,2
479,9,30,0.9997226074895977,852,88,22,4,22,2
480,9,31,1.0,635,135,22,9,15,2
481,9,32,1.0,635,135,23,9,15,2
482,9,33,0.9997226074895977,860,72,19,4,18,2
483,9,34,0.9916782246879334,801,90,23,5,18,1
484,9,35,1.0,801,91,19,7,13,5
485,9,36,0.9999075358298659,886,88,23,4,22,2
486,9,37,0.9959315765141008,811,90,23,5,18,4
487,9,38,0.9922330097087378,852,72,23,4,18,1
488,9,39,1.0,932,84,21,4,21,2
489,9,40,1.0,837,90,18,5,18,1
490,9,41,0.9999075358298659,886,88,23,4,22,2
491,9,42,0.9914008321775312,552,126,22,7,18,2
492,9,43,0.9922330097087378,852,72,23,4,18,1
493,9,44,0.9922330097087378,852,72,23,4,18,1
494,9,45,0.9999075358298659,886,88,23,4,22,2
495,9,46,0.9999075358298659,886,88,23,4,22,2
