,generation,nevals,new_hof,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std,coverage_gen,coverage_nevals,coverage_new_hof,altitude_gen,altitude_nevals,altitude_new_hof,costs_gen,costs_nevals,costs_new_hof
91,91,50,3,1.0,0.9047619047619048,0.960876560332871,0.03481103789534153,993.0,503.0,715.18,164.86427023463878,168.0,39.0,85.48,35.66916875958844,91,50,3,91,50,3,91,50,3
92,92,50,2,1.0,0.9047619047619048,0.9590901525658808,0.03528805942165998,993.0,503.0,704.3,162.4748903677119,168.0,39.0,86.12,35.35739809431684,92,50,2,92,50,2,92,50,2
93,93,50,8,1.0,0.9047619047619048,0.9619805825242719,0.03546608189850499,993.0,503.0,712.92,162.69540128719066,168.0,39.0,85.6,35.323080273384996,93,50,8,93,50,8,93,50,8
94,94,50,1,1.0,0.9047619047619048,0.9609357374017569,0.03500475253171042,993.0,503.0,713.96,161.3667822074915,168.0,39.0,85.3,35.814661802116746,94,50,1,94,50,1,94,50,1
95,95,50,3,1.0,0.9047619047619048,0.962339343504392,0.03461287620219401,993.0,503.0,713.66,161.01746613333597,168.0,39.0,85.6,35.53758573679422,95,50,3,95,50,3,95,50,3
96,96,50,8,1.0,0.9047619047619048,0.9615737401756819,0.035196605521450514,993.0,503.0,711.36,162.00638999743188,168.0,39.0,85.8,35.59494346111537,96,50,8,96,50,8,96,50,8
97,97,50,9,1.0,0.9016181229773462,0.9599907535829867,0.03604762011194542,993.0,503.0,706.46,157.51205795112958,168.0,39.0,86.0,35.4152509520969,97,50,9,97,50,9,97,50,9
98,98,50,11,1.0,0.9016181229773462,0.9583670827554323,0.03610291820906929,993.0,503.0,696.14,159.541343857948,168.0,39.0,87.96,36.755385999877625,98,50,11,98,50,11,98,50,11
99,99,50,6,1.0,0.9016181229773462,0.9587147480351365,0.036534821491549144,993.0,503.0,699.1,161.26664255201695,168.0,39.0,87.88,36.57028301777278,99,50,6,99,50,6,99,50,6
100,100,50,6,1.0,0.9016181229773462,0.9593472029588535,0.03620123110006289,993.0,503.0,706.44,167.00576756507542,168.0,39.0,87.26,37.01719060112477,100,50,6,100,50,6,100,50,6
